# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 248400    9.36e-03  9.05e-03    1.39e-04  1.57e-04    6.61e-03  6.39e-03    5.0e-06
 248500    9.33e-03  8.12e-03    1.69e-04  1.80e-04    6.59e-03  5.73e-03    5.0e-06
 248600    9.28e-03  9.71e-03    1.74e-04  1.28e-04    6.55e-03  6.87e-03    5.0e-06
 248700    9.30e-03  9.01e-03    1.62e-04  1.74e-04    6.57e-03  6.36e-03    5.0e-06
 248800    9.25e-03  8.11e-03    1.79e-04  2.11e-04    6.54e-03  5.72e-03    5.0e-06
 248900    9.27e-03  8.77e-03    1.66e-04  1.16e-04    6.54e-03  6.20e-03    5.0e-06
 249000    9.20e-03  8.91e-03    1.41e-04  1.15e-04    6.50e-03  6.30e-03    5.0e-06
 249100    9.31e-03  8.46e-03    1.41e-04  8.97e-05    6.58e-03  5.98e-03    5.0e-06
 249200    9.32e-03  9.61e-03    1.46e-04  1.45e-04    6.58e-03  6.79e-03    5.0e-06
 249300    9.35e-03  8.45e-03    1.40e-04  1.55e-04    6.60e-03  5.97e-03    5.0e-06
 249400    9.23e-03  9.52e-03    1.40e-04  1.76e-04    6.52e-03  6.72e-03    5.0e-06
 249500    9.26e-03  8.98e-03    1.39e-04  1.70e-04    6.54e-03  6.34e-03    5.0e-06
 249600    9.42e-03  9.45e-03    1.59e-04  1.51e-04    6.66e-03  6.68e-03    5.0e-06
 249700    9.26e-03  8.67e-03    1.60e-04  8.98e-05    6.54e-03  6.13e-03    5.0e-06
 249800    9.40e-03  8.61e-03    1.44e-04  9.68e-05    6.64e-03  6.09e-03    5.0e-06
 249900    9.36e-03  8.59e-03    1.67e-04  1.82e-04    6.61e-03  6.06e-03    5.0e-06
 250000    9.30e-03  9.10e-03    1.66e-04  1.25e-04    6.57e-03  6.43e-03    5.0e-06
 250100    9.36e-03  8.51e-03    1.52e-04  1.07e-04    6.61e-03  6.01e-03    5.0e-06
 250200    9.34e-03  9.19e-03    1.59e-04  2.13e-04    6.60e-03  6.49e-03    5.0e-06
 250300    9.37e-03  9.27e-03    1.47e-04  1.92e-04    6.62e-03  6.54e-03    5.0e-06
 250400    9.26e-03  9.29e-03    1.76e-04  1.89e-04    6.54e-03  6.56e-03    5.0e-06
 250500    9.29e-03  8.80e-03    1.66e-04  1.73e-04    6.56e-03  6.21e-03    5.0e-06
 250600    9.27e-03  9.08e-03    1.46e-04  1.38e-04    6.55e-03  6.42e-03    5.0e-06
 250700    9.38e-03  9.19e-03    1.47e-04  1.38e-04    6.63e-03  6.49e-03    5.0e-06
 250800    9.36e-03  8.31e-03    1.55e-04  7.54e-05    6.61e-03  5.88e-03    5.0e-06
 250900    9.33e-03  7.70e-03    1.49e-04  1.16e-04    6.59e-03  5.44e-03    5.0e-06
 251000    9.31e-03  9.50e-03    2.00e-04  1.79e-04    6.57e-03  6.71e-03    5.0e-06
 251100    9.39e-03  1.02e-02    1.44e-04  2.33e-04    6.63e-03  7.22e-03    5.0e-06
 251200    9.24e-03  7.84e-03    1.58e-04  1.18e-04    6.52e-03  5.54e-03    5.0e-06
 251300    9.29e-03  8.35e-03    1.62e-04  1.23e-04    6.56e-03  5.90e-03    5.0e-06
 251400    9.33e-03  7.62e-03    1.34e-04  9.55e-05    6.60e-03  5.38e-03    5.0e-06
 251500    9.29e-03  9.74e-03    1.54e-04  1.56e-04    6.56e-03  6.88e-03    5.0e-06
 251600    9.32e-03  9.65e-03    1.50e-04  2.46e-04    6.59e-03  6.81e-03    5.0e-06
 251700    9.30e-03  9.05e-03    1.43e-04  1.55e-04    6.57e-03  6.40e-03    5.0e-06
 251800    9.33e-03  8.53e-03    1.57e-04  8.70e-05    6.59e-03  6.03e-03    5.0e-06
 251900    9.26e-03  8.65e-03    1.48e-04  1.52e-04    6.54e-03  6.11e-03    5.0e-06
 252000    9.27e-03  9.02e-03    1.57e-04  1.60e-04    6.55e-03  6.37e-03    5.0e-06
 252100    9.34e-03  9.32e-03    1.44e-04  2.33e-04    6.60e-03  6.58e-03    5.0e-06
 252200    9.26e-03  9.48e-03    1.39e-04  7.73e-05    6.54e-03  6.70e-03    5.0e-06
 252300    9.31e-03  9.53e-03    1.61e-04  1.06e-04    6.58e-03  6.74e-03    5.0e-06
 252400    9.40e-03  7.85e-03    1.61e-04  2.07e-04    6.64e-03  5.53e-03    5.0e-06
 252500    9.30e-03  8.10e-03    1.48e-04  1.39e-04    6.57e-03  5.72e-03    5.0e-06
 252600    9.44e-03  8.75e-03    1.45e-04  8.70e-05    6.67e-03  6.19e-03    5.0e-06
 252700    9.28e-03  8.62e-03    1.52e-04  1.38e-04    6.56e-03  6.09e-03    5.0e-06
 252800    9.28e-03  9.45e-03    1.57e-04  1.08e-04    6.55e-03  6.68e-03    5.0e-06
 252900    9.34e-03  9.74e-03    1.42e-04  1.42e-04    6.60e-03  6.89e-03    5.0e-06
 253000    9.29e-03  8.57e-03    1.57e-04  1.06e-04    6.56e-03  6.06e-03    5.0e-06
 253100    9.33e-03  9.94e-03    1.53e-04  1.31e-04    6.59e-03  7.02e-03    5.0e-06
 253200    9.37e-03  9.56e-03    1.42e-04  1.40e-04    6.62e-03  6.76e-03    5.0e-06
 253300    9.35e-03  9.01e-03    1.64e-04  7.73e-05    6.61e-03  6.37e-03    5.0e-06
 253400    9.31e-03  8.75e-03    1.59e-04  1.22e-04    6.58e-03  6.18e-03    5.0e-06
 253500    9.32e-03  8.94e-03    1.46e-04  1.02e-04    6.58e-03  6.32e-03    5.0e-06
 253600    9.30e-03  8.16e-03    1.58e-04  2.04e-04    6.57e-03  5.76e-03    5.0e-06
 253700    9.27e-03  9.46e-03    1.64e-04  9.96e-05    6.55e-03  6.69e-03    5.0e-06
 253800    9.35e-03  1.01e-02    1.66e-04  1.12e-04    6.61e-03  7.17e-03    5.0e-06
 253900    9.33e-03  9.67e-03    1.64e-04  1.93e-04    6.59e-03  6.83e-03    5.0e-06
 254000    9.33e-03  8.94e-03    1.41e-04  1.28e-04    6.59e-03  6.32e-03    5.0e-06
 254100    9.29e-03  9.18e-03    1.43e-04  1.56e-04    6.56e-03  6.49e-03    5.0e-06
 254200    9.35e-03  8.37e-03    1.63e-04  1.87e-04    6.60e-03  5.91e-03    5.0e-06
 254300    9.40e-03  9.60e-03    1.55e-04  1.93e-04    6.64e-03  6.78e-03    5.0e-06
 254400    9.28e-03  9.01e-03    1.51e-04  1.21e-04    6.56e-03  6.36e-03    5.0e-06
 254500    9.36e-03  9.59e-03    1.77e-04  7.03e-04    6.61e-03  6.64e-03    5.0e-06
 254600    9.35e-03  8.33e-03    1.36e-04  1.70e-04    6.61e-03  5.88e-03    5.0e-06
 254700    9.37e-03  8.87e-03    1.63e-04  1.48e-04    6.62e-03  6.26e-03    5.0e-06
 254800    9.30e-03  9.82e-03    1.44e-04  1.75e-04    6.57e-03  6.94e-03    5.0e-06
 254900    9.27e-03  9.07e-03    1.42e-04  9.77e-05    6.55e-03  6.41e-03    5.0e-06
 255000    9.35e-03  9.84e-03    1.36e-04  1.35e-04    6.61e-03  6.95e-03    5.0e-06
 255100    9.25e-03  8.23e-03    1.74e-04  1.58e-04    6.53e-03  5.81e-03    5.0e-06
 255200    9.28e-03  8.42e-03    1.81e-04  1.63e-04    6.55e-03  5.95e-03    5.0e-06
 255300    9.22e-03  9.01e-03    1.90e-04  1.38e-04    6.51e-03  6.36e-03    5.0e-06
 255400    9.30e-03  9.32e-03    1.85e-04  1.57e-04    6.57e-03  6.58e-03    5.0e-06
 255500    9.36e-03  9.99e-03    1.69e-04  1.40e-04    6.61e-03  7.06e-03    5.0e-06
 255600    9.28e-03  9.40e-03    1.38e-04  2.11e-04    6.56e-03  6.63e-03    5.0e-06
 255700    9.32e-03  8.65e-03    1.39e-04  6.78e-05    6.58e-03  6.11e-03    5.0e-06
 255800    9.28e-03  8.46e-03    1.70e-04  1.08e-04    6.56e-03  5.98e-03    5.0e-06
 255900    9.23e-03  8.53e-03    1.48e-04  1.95e-04    6.52e-03  6.02e-03    5.0e-06
 256000    9.46e-03  8.48e-03    1.55e-04  1.77e-04    6.68e-03  5.99e-03    5.0e-06
 256100    9.42e-03  8.34e-03    1.44e-04  1.21e-04    6.66e-03  5.90e-03    5.0e-06
 256200    9.33e-03  9.06e-03    1.50e-04  1.41e-04    6.59e-03  6.40e-03    5.0e-06
 256300    9.31e-03  9.58e-03    1.54e-04  2.00e-04    6.58e-03  6.77e-03    5.0e-06
 256400    9.26e-03  8.31e-03    1.36e-04  1.46e-04    6.54e-03  5.87e-03    5.0e-06
 256500    9.28e-03  8.31e-03    1.39e-04  1.29e-04    6.56e-03  5.87e-03    5.0e-06
 256600    9.30e-03  9.14e-03    1.47e-04  1.55e-04    6.57e-03  6.46e-03    5.0e-06
 256700    9.25e-03  9.04e-03    1.37e-04  1.64e-04    6.53e-03  6.38e-03    5.0e-06
 256800    9.38e-03  8.34e-03    1.56e-04  1.67e-04    6.62e-03  5.89e-03    5.0e-06
 256900    9.24e-03  8.64e-03    1.59e-04  9.23e-05    6.53e-03  6.11e-03    5.0e-06
 257000    9.24e-03  9.10e-03    1.48e-04  1.02e-04    6.53e-03  6.44e-03    5.0e-06
 257100    9.28e-03  8.38e-03    1.81e-04  1.59e-04    6.55e-03  5.92e-03    5.0e-06
 257200    9.35e-03  9.19e-03    1.45e-04  9.67e-05    6.61e-03  6.50e-03    5.0e-06
 257300    9.25e-03  8.63e-03    1.39e-04  1.77e-04    6.53e-03  6.09e-03    5.0e-06
 257400    9.44e-03  8.13e-03    1.71e-04  1.27e-04    6.67e-03  5.75e-03    5.0e-06
 257500    9.30e-03  1.00e-02    1.59e-04  7.03e-04    6.57e-03  6.95e-03    5.0e-06
 257600    9.29e-03  8.53e-03    1.62e-04  8.71e-05    6.56e-03  6.03e-03    5.0e-06
 257700    9.28e-03  9.24e-03    1.58e-04  1.32e-04    6.56e-03  6.53e-03    5.0e-06
 257800    9.30e-03  9.23e-03    1.69e-04  2.09e-04    6.57e-03  6.51e-03    5.0e-06
 257900    9.39e-03  9.45e-03    1.42e-04  1.22e-04    6.63e-03  6.68e-03    5.0e-06
 258000    9.31e-03  7.98e-03    1.41e-04  6.14e-05    6.58e-03  5.64e-03    5.0e-06
 258100    9.36e-03  9.64e-03    1.45e-04  1.44e-04    6.62e-03  6.81e-03    5.0e-06
 258200    9.24e-03  9.12e-03    1.69e-04  1.41e-04    6.53e-03  6.44e-03    5.0e-06
 258300    9.26e-03  8.28e-03    1.47e-04  1.00e-04    6.55e-03  5.85e-03    5.0e-06
 258400    9.33e-03  8.40e-03    1.59e-04  1.10e-04    6.59e-03  5.93e-03    5.0e-06
 258500    9.31e-03  9.23e-03    1.41e-04  1.43e-04    6.58e-03  6.52e-03    5.0e-06
 258600    9.35e-03  1.01e-02    1.47e-04  1.15e-04    6.61e-03  7.15e-03    5.0e-06
 258700    9.34e-03  9.49e-03    1.51e-04  1.62e-04    6.60e-03  6.71e-03    5.0e-06
 258800    9.25e-03  8.80e-03    1.38e-04  1.53e-04    6.54e-03  6.22e-03    5.0e-06
 258900    9.31e-03  7.50e-03    1.41e-04  1.01e-04    6.58e-03  5.30e-03    5.0e-06
 259000    9.33e-03  9.80e-03    1.42e-04  7.28e-05    6.59e-03  6.93e-03    5.0e-06
 259100    9.35e-03  8.82e-03    1.48e-04  5.92e-05    6.61e-03  6.24e-03    5.0e-06
 259200    9.27e-03  8.92e-03    1.53e-04  1.22e-04    6.55e-03  6.30e-03    5.0e-06
 259300    9.32e-03  7.80e-03    1.44e-04  2.15e-04    6.59e-03  5.50e-03    5.0e-06
 259400    9.35e-03  8.55e-03    1.42e-04  1.46e-04    6.61e-03  6.04e-03    5.0e-06
 259500    9.32e-03  8.68e-03    1.44e-04  6.97e-04    6.58e-03  5.98e-03    5.0e-06
 259600    9.31e-03  8.22e-03    1.43e-04  1.24e-04    6.58e-03  5.81e-03    5.0e-06
 259700    9.32e-03  9.51e-03    1.37e-04  1.09e-04    6.59e-03  6.73e-03    5.0e-06
 259800    9.26e-03  9.64e-03    1.44e-04  6.99e-04    6.54e-03  6.68e-03    5.0e-06
 259900    9.26e-03  9.70e-03    1.45e-04  1.33e-04    6.55e-03  6.85e-03    5.0e-06
 260000    8.25e-03  7.28e-03    1.47e-04  1.70e-04    6.59e-03  5.82e-03    2.8e-06
 260100    8.23e-03  8.16e-03    1.45e-04  1.41e-04    6.57e-03  6.53e-03    2.8e-06
 260200    8.24e-03  7.01e-03    1.35e-04  1.72e-04    6.59e-03  5.59e-03    2.8e-06
 260300    8.22e-03  8.58e-03    1.52e-04  1.20e-04    6.57e-03  6.86e-03    2.8e-06
 260400    8.19e-03  8.68e-03    1.51e-04  1.05e-04    6.55e-03  6.94e-03    2.8e-06
 260500    8.21e-03  6.94e-03    1.52e-04  9.92e-05    6.56e-03  5.55e-03    2.8e-06
 260600    8.19e-03  6.57e-03    1.51e-04  1.41e-04    6.55e-03  5.24e-03    2.8e-06
 260700    8.21e-03  8.81e-03    1.45e-04  1.45e-04    6.56e-03  7.04e-03    2.8e-06
 260800    8.23e-03  8.55e-03    1.54e-04  1.97e-04    6.58e-03  6.83e-03    2.8e-06
 260900    8.19e-03  8.20e-03    1.37e-04  1.89e-04    6.54e-03  6.55e-03    2.8e-06
 261000    8.22e-03  8.23e-03    1.64e-04  1.41e-04    6.57e-03  6.58e-03    2.8e-06
 261100    8.24e-03  6.97e-03    1.40e-04  1.26e-04    6.58e-03  5.57e-03    2.8e-06
 261200    8.22e-03  8.24e-03    1.62e-04  1.65e-04    6.57e-03  6.58e-03    2.8e-06
 261300    8.22e-03  8.83e-03    1.46e-04  1.48e-04    6.57e-03  7.06e-03    2.8e-06
 261400    8.25e-03  8.20e-03    1.70e-04  1.40e-04    6.59e-03  6.55e-03    2.8e-06
 261500    8.23e-03  8.71e-03    1.49e-04  2.14e-04    6.58e-03  6.96e-03    2.8e-06
 261600    8.22e-03  7.43e-03    1.50e-04  9.51e-05    6.57e-03  5.94e-03    2.8e-06
 261700    8.24e-03  8.18e-03    1.42e-04  1.27e-04    6.58e-03  6.54e-03    2.8e-06
 261800    8.20e-03  7.66e-03    1.43e-04  1.30e-04    6.55e-03  6.12e-03    2.8e-06
 261900    8.21e-03  8.44e-03    1.52e-04  1.86e-04    6.56e-03  6.74e-03    2.8e-06
 262000    8.23e-03  8.09e-03    1.39e-04  1.62e-04    6.57e-03  6.46e-03    2.8e-06
 262100    8.19e-03  7.53e-03    1.55e-04  1.52e-04    6.55e-03  6.01e-03    2.8e-06
 262200    8.24e-03  7.92e-03    1.55e-04  1.78e-04    6.59e-03  6.32e-03    2.8e-06
 262300    8.22e-03  8.64e-03    1.41e-04  1.54e-04    6.57e-03  6.90e-03    2.8e-06
 262400    8.20e-03  8.04e-03    1.54e-04  2.00e-04    6.56e-03  6.42e-03    2.8e-06
 262500    8.23e-03  8.32e-03    1.37e-04  1.39e-04    6.58e-03  6.65e-03    2.8e-06
 262600    8.23e-03  8.75e-03    1.49e-04  2.08e-04    6.58e-03  6.99e-03    2.8e-06
 262700    8.21e-03  7.14e-03    1.44e-04  7.66e-05    6.56e-03  5.71e-03    2.8e-06
 262800    8.23e-03  7.00e-03    1.50e-04  1.72e-04    6.57e-03  5.58e-03    2.8e-06
 262900    8.24e-03  8.10e-03    1.41e-04  1.53e-04    6.59e-03  6.47e-03    2.8e-06
 263000    8.22e-03  8.45e-03    1.52e-04  1.35e-04    6.57e-03  6.75e-03    2.8e-06
 263100    8.19e-03  7.49e-03    1.48e-04  1.37e-04    6.54e-03  5.99e-03    2.8e-06
 263200    8.23e-03  7.33e-03    1.48e-04  1.85e-04    6.58e-03  5.85e-03    2.8e-06
 263300    8.18e-03  7.61e-03    1.41e-04  1.09e-04    6.54e-03  6.09e-03    2.8e-06
 263400    8.21e-03  7.55e-03    1.41e-04  4.80e-05    6.56e-03  6.04e-03    2.8e-06
 263500    8.20e-03  6.86e-03    1.41e-04  9.16e-05    6.55e-03  5.48e-03    2.8e-06
 263600    8.22e-03  7.55e-03    1.67e-04  1.97e-04    6.56e-03  6.03e-03    2.8e-06
 263700    8.22e-03  7.34e-03    1.59e-04  2.40e-04    6.57e-03  5.85e-03    2.8e-06
 263800    8.20e-03  7.82e-03    1.40e-04  1.92e-04    6.55e-03  6.25e-03    2.8e-06
 263900    8.18e-03  7.04e-03    1.47e-04  1.37e-04    6.54e-03  5.63e-03    2.8e-06
 264000    8.23e-03  8.04e-03    1.49e-04  1.45e-04    6.58e-03  6.43e-03    2.8e-06
 264100    8.21e-03  7.10e-03    1.46e-04  1.31e-04    6.57e-03  5.68e-03    2.8e-06
 264200    8.24e-03  7.70e-03    1.38e-04  1.20e-04    6.59e-03  6.15e-03    2.8e-06
 264300    8.23e-03  8.67e-03    1.66e-04  1.34e-04    6.58e-03  6.93e-03    2.8e-06
 264400    8.23e-03  7.07e-03    1.76e-04  1.77e-04    6.57e-03  5.64e-03    2.8e-06
 264500    8.25e-03  8.04e-03    1.63e-04  1.03e-04    6.59e-03  6.43e-03    2.8e-06
 264600    8.27e-03  7.47e-03    1.46e-04  9.61e-05    6.61e-03  5.97e-03    2.8e-06
 264700    8.22e-03  7.40e-03    1.67e-04  1.49e-04    6.57e-03  5.91e-03    2.8e-06
 264800    8.26e-03  7.47e-03    1.43e-04  1.29e-04    6.60e-03  5.97e-03    2.8e-06
 264900    8.21e-03  7.42e-03    1.41e-04  1.24e-04    6.56e-03  5.93e-03    2.8e-06
 265000    8.24e-03  8.50e-03    1.65e-04  1.76e-04    6.58e-03  6.79e-03    2.8e-06
 265100    8.22e-03  8.06e-03    1.44e-04  1.06e-04    6.57e-03  6.44e-03    2.8e-06
 265200    8.22e-03  8.78e-03    1.50e-04  1.54e-04    6.57e-03  7.01e-03    2.8e-06
 265300    8.23e-03  7.48e-03    1.42e-04  1.46e-04    6.58e-03  5.98e-03    2.8e-06
 265400    8.25e-03  7.90e-03    1.45e-04  1.90e-04    6.60e-03  6.31e-03    2.8e-06
 265500    8.21e-03  8.45e-03    1.50e-04  1.13e-04    6.56e-03  6.76e-03    2.8e-06
 265600    8.21e-03  8.32e-03    1.44e-04  1.11e-04    6.56e-03  6.65e-03    2.8e-06
 265700    8.18e-03  7.94e-03    1.54e-04  1.55e-04    6.54e-03  6.35e-03    2.8e-06
 265800    8.20e-03  8.14e-03    1.41e-04  1.19e-04    6.55e-03  6.51e-03    2.8e-06
 265900    8.24e-03  7.90e-03    1.69e-04  1.40e-04    6.59e-03  6.31e-03    2.8e-06
 266000    8.23e-03  8.36e-03    1.45e-04  1.53e-04    6.58e-03  6.68e-03    2.8e-06
 266100    8.19e-03  8.59e-03    1.60e-04  1.40e-04    6.54e-03  6.86e-03    2.8e-06
 266200    8.21e-03  8.15e-03    1.48e-04  1.37e-04    6.56e-03  6.51e-03    2.8e-06
 266300    8.22e-03  7.90e-03    1.46e-04  2.13e-04    6.57e-03  6.30e-03    2.8e-06
 266400    8.26e-03  7.95e-03    1.47e-04  1.48e-04    6.60e-03  6.35e-03    2.8e-06
 266500    8.23e-03  7.77e-03    1.51e-04  1.37e-04    6.57e-03  6.21e-03    2.8e-06
 266600    8.19e-03  8.41e-03    1.55e-04  1.44e-04    6.55e-03  6.72e-03    2.8e-06
 266700    8.21e-03  8.43e-03    1.42e-04  1.25e-04    6.56e-03  6.74e-03    2.8e-06
 266800    8.21e-03  8.35e-03    1.42e-04  1.75e-04    6.56e-03  6.67e-03    2.8e-06
 266900    8.23e-03  8.45e-03    1.45e-04  1.63e-04    6.58e-03  6.75e-03    2.8e-06
 267000    8.23e-03  8.76e-03    1.48e-04  1.72e-04    6.57e-03  7.00e-03    2.8e-06
 267100    8.20e-03  7.14e-03    1.39e-04  9.68e-05    6.56e-03  5.71e-03    2.8e-06
 267200    8.22e-03  8.02e-03    1.46e-04  1.92e-04    6.57e-03  6.40e-03    2.8e-06
 267300    8.20e-03  7.96e-03    1.38e-04  2.27e-04    6.55e-03  6.35e-03    2.8e-06
 267400    8.20e-03  7.91e-03    1.54e-04  2.26e-04    6.55e-03  6.31e-03    2.8e-06
 267500    8.22e-03  8.93e-03    1.39e-04  1.16e-04    6.57e-03  7.14e-03    2.8e-06
 267600    8.21e-03  7.98e-03    1.42e-04  9.50e-05    6.56e-03  6.38e-03    2.8e-06
 267700    8.21e-03  8.96e-03    1.48e-04  1.47e-04    6.56e-03  7.16e-03    2.8e-06
 267800    8.18e-03  8.00e-03    1.42e-04  1.39e-04    6.54e-03  6.39e-03    2.8e-06
 267900    8.23e-03  7.24e-03    1.40e-04  1.94e-04    6.58e-03  5.78e-03    2.8e-06
 268000    8.20e-03  7.96e-03    1.45e-04  1.36e-04    6.55e-03  6.36e-03    2.8e-06
 268100    8.21e-03  8.13e-03    1.53e-04  1.53e-04    6.56e-03  6.50e-03    2.8e-06
 268200    8.23e-03  8.60e-03    1.45e-04  8.69e-05    6.58e-03  6.88e-03    2.8e-06
 268300    8.20e-03  8.41e-03    1.41e-04  1.53e-04    6.55e-03  6.72e-03    2.8e-06
 268400    8.20e-03  7.35e-03    1.70e-04  1.06e-04    6.55e-03  5.87e-03    2.8e-06
 268500    8.20e-03  8.69e-03    1.67e-04  1.78e-04    6.55e-03  6.94e-03    2.8e-06
 268600    8.16e-03  8.24e-03    1.40e-04  1.86e-04    6.52e-03  6.58e-03    2.8e-06
 268700    8.25e-03  7.12e-03    1.40e-04  1.37e-04    6.59e-03  5.69e-03    2.8e-06
 268800    8.22e-03  7.56e-03    1.38e-04  1.45e-04    6.57e-03  6.04e-03    2.8e-06
 268900    8.22e-03  7.71e-03    1.45e-04  1.96e-04    6.57e-03  6.15e-03    2.8e-06
 269000    8.21e-03  7.64e-03    1.44e-04  1.43e-04    6.56e-03  6.11e-03    2.8e-06
 269100    8.24e-03  7.39e-03    1.43e-04  1.30e-04    6.58e-03  5.90e-03    2.8e-06
 269200    8.26e-03  8.00e-03    1.43e-04  1.02e-04    6.60e-03  6.40e-03    2.8e-06
 269300    8.21e-03  7.73e-03    1.51e-04  1.53e-04    6.56e-03  6.18e-03    2.8e-06
 269400    8.22e-03  9.04e-03    1.52e-04  2.17e-04    6.57e-03  7.22e-03    2.8e-06
 269500    8.19e-03  7.97e-03    1.64e-04  1.38e-04    6.54e-03  6.37e-03    2.8e-06
 269600    8.25e-03  8.11e-03    1.41e-04  1.30e-04    6.59e-03  6.48e-03    2.8e-06
 269700    8.21e-03  7.72e-03    1.44e-04  1.29e-04    6.56e-03  6.17e-03    2.8e-06
 269800    8.19e-03  7.54e-03    1.47e-04  1.39e-04    6.55e-03  6.02e-03    2.8e-06
 269900    8.19e-03  7.05e-03    1.41e-04  1.48e-04    6.54e-03  5.63e-03    2.8e-06
 270000    8.25e-03  7.83e-03    1.51e-04  1.51e-04    6.59e-03  6.26e-03    2.8e-06
 270100    8.20e-03  8.09e-03    1.40e-04  1.83e-04    6.55e-03  6.46e-03    2.8e-06
 270200    8.21e-03  7.86e-03    1.39e-04  1.98e-04    6.56e-03  6.28e-03    2.8e-06
 270300    8.21e-03  7.81e-03    1.52e-04  1.85e-04    6.56e-03  6.23e-03    2.8e-06
 270400    8.20e-03  8.02e-03    1.54e-04  1.11e-04    6.55e-03  6.41e-03    2.8e-06
 270500    8.18e-03  7.92e-03    1.42e-04  1.25e-04    6.54e-03  6.33e-03    2.8e-06
 270600    8.22e-03  8.22e-03    1.59e-04  1.52e-04    6.57e-03  6.57e-03    2.8e-06
 270700    8.20e-03  8.42e-03    1.44e-04  1.97e-04    6.56e-03  6.72e-03    2.8e-06
 270800    8.22e-03  8.14e-03    1.41e-04  1.45e-04    6.57e-03  6.51e-03    2.8e-06
 270900    8.18e-03  8.33e-03    1.39e-04  1.12e-04    6.54e-03  6.66e-03    2.8e-06
 271000    8.25e-03  7.14e-03    1.41e-04  1.53e-04    6.60e-03  5.70e-03    2.8e-06
 271100    8.19e-03  7.90e-03    1.51e-04  1.23e-04    6.54e-03  6.32e-03    2.8e-06
 271200    8.22e-03  7.66e-03    1.43e-04  1.50e-04    6.57e-03  6.12e-03    2.8e-06
 271300    8.17e-03  8.43e-03    1.52e-04  1.20e-04    6.53e-03  6.74e-03    2.8e-06
 271400    8.22e-03  7.80e-03    1.47e-04  1.32e-04    6.57e-03  6.23e-03    2.8e-06
 271500    8.22e-03  7.55e-03    1.36e-04  1.28e-04    6.57e-03  6.04e-03    2.8e-06
 271600    8.18e-03  6.76e-03    1.53e-04  1.36e-04    6.53e-03  5.40e-03    2.8e-06
 271700    8.22e-03  7.63e-03    1.68e-04  1.45e-04    6.57e-03  6.10e-03    2.8e-06
 271800    8.22e-03  7.11e-03    1.48e-04  1.12e-04    6.57e-03  5.68e-03    2.8e-06
 271900    8.16e-03  7.92e-03    1.43e-04  1.32e-04    6.52e-03  6.33e-03    2.8e-06
 272000    8.21e-03  6.86e-03    1.61e-04  1.34e-04    6.56e-03  5.48e-03    2.8e-06
 272100    8.18e-03  7.77e-03    1.37e-04  1.12e-04    6.54e-03  6.21e-03    2.8e-06
 272200    8.20e-03  7.07e-03    1.48e-04  1.24e-04    6.55e-03  5.65e-03    2.8e-06
 272300    8.19e-03  7.09e-03    1.38e-04  1.10e-04    6.55e-03  5.67e-03    2.8e-06
 272400    8.21e-03  6.92e-03    1.40e-04  1.29e-04    6.57e-03  5.53e-03    2.8e-06
 272500    8.22e-03  7.62e-03    1.53e-04  6.88e-04    6.57e-03  5.90e-03    2.8e-06
 272600    8.21e-03  7.24e-03    1.43e-04  1.44e-04    6.56e-03  5.79e-03    2.8e-06
 272700    8.17e-03  8.42e-03    1.59e-04  1.34e-04    6.53e-03  6.73e-03    2.8e-06
 272800    8.24e-03  8.50e-03    1.46e-04  8.17e-05    6.59e-03  6.80e-03    2.8e-06
 272900    8.19e-03  9.27e-03    1.56e-04  2.28e-04    6.54e-03  7.40e-03    2.8e-06
 273000    8.23e-03  7.90e-03    1.45e-04  1.02e-04    6.57e-03  6.32e-03    2.8e-06
 273100    8.20e-03  7.65e-03    1.71e-04  1.79e-04    6.55e-03  6.11e-03    2.8e-06
 273200    8.21e-03  7.93e-03    1.43e-04  1.62e-04    6.56e-03  6.33e-03    2.8e-06
 273300    8.19e-03  8.55e-03    1.50e-04  6.87e-04    6.55e-03  6.67e-03    2.8e-06
 273400    8.22e-03  8.26e-03    1.39e-04  1.52e-04    6.57e-03  6.60e-03    2.8e-06
 273500    8.20e-03  8.47e-03    1.49e-04  6.96e-04    6.55e-03  6.59e-03    2.8e-06
 273600    8.18e-03  7.75e-03    1.37e-04  7.95e-05    6.54e-03  6.20e-03    2.8e-06
 273700    8.18e-03  6.72e-03    1.56e-04  1.13e-04    6.53e-03  5.37e-03    2.8e-06
 273800    8.20e-03  8.43e-03    1.45e-04  1.10e-04    6.56e-03  6.74e-03    2.8e-06
 273900    8.26e-03  8.63e-03    1.45e-04  1.25e-04    6.60e-03  6.90e-03    2.8e-06
 274000    8.20e-03  7.08e-03    1.38e-04  8.16e-05    6.55e-03  5.66e-03    2.8e-06
 274100    8.23e-03  7.34e-03    1.43e-04  1.73e-04    6.58e-03  5.86e-03    2.8e-06
 274200    8.22e-03  7.45e-03    1.46e-04  1.45e-04    6.57e-03  5.95e-03    2.8e-06
 274300    8.24e-03  8.30e-03    1.45e-04  1.22e-04    6.59e-03  6.64e-03    2.8e-06
 274400    8.18e-03  7.46e-03    1.36e-04  1.03e-04    6.54e-03  5.96e-03    2.8e-06
 274500    8.19e-03  7.65e-03    1.54e-04  9.91e-05    6.55e-03  6.12e-03    2.8e-06
 274600    8.21e-03  9.00e-03    1.37e-04  1.08e-04    6.57e-03  7.20e-03    2.8e-06
